"编号","日期","类型","热量/kcal","餐品描述","照片"
"562c5731","2015-12-01","晚餐","399.5","2两饭+1*豆角+1*黄瓜鸡蛋+1*煮白菜","upload/photo/2015-12-01/6bd098fecdcbcf68f23645235dece64a.jpg"
"562c5731","2015-12-02","早餐","646","1*公婆饼+1*豆浆","upload/photo/2015-12-02/52f35f8f83d9a00ee4c1c1ce6e834062.jpg"
"562c5731","2015-12-02","午餐","591.5","2两饭+1*土豆丝+1*宫保鸡丁","upload/photo/2015-12-02/246cdb072c1cb7810320e37610510f8a.jpg"
"562c5731","2015-12-02","晚餐","403","2两饭+1*韭黄肉丝+1*豆腐","upload/photo/2015-12-02/e235388012f2081cf2b97dbe044922ae.jpg"
"562c5731","2015-12-03","早餐","0","没吃","upload/photo/2015-12-03/202497f9d091b21927a4232bcd72485f.jpg"
"562c5731","2015-12-03","午餐","1025.75","二两饭+1*培根土豆+1*小炒肉","upload/photo/2015-12-03/f3a756dffc58030383036f89233574ef.jpg"
"562c5731","2015-12-03","晚餐","398","黑椒鸡排饭","upload/photo/2015-12-03/69d6aa6a9a62dadb78157eb8c2899c43.jpg"
"562c5731","2015-12-04","早餐","288","1*豆浆+8*生煎","upload/photo/2015-12-04/b0a8332ff1699498817aa8b1c24b967a.jpg"
"562c5731","2015-12-04","午餐","760.5","2两饭+1*豆腐+1*红烧肉+1*青菜","upload/photo/2015-12-04/2bae6b75fd668f80fa7778db68b203cf.jpg"
"562c5731","2015-12-04","晚餐","383","2两饭+1*黄焖鸡","upload/photo/2015-12-04/9be495917ba632ab4476f8d49f6fd27e.jpg"
"562c5731","2015-12-05","早餐","261","1*饼","upload/photo/2015-12-05/a36a796af62ef35763e9975408122eca.jpg"
"562c5731","2015-12-05","午餐","251","2两饭+1*蒜薹炒肉","upload/photo/2015-12-05/6dba0a15264513ab8ec6342deaee2d1d.jpg"
"562c5731","2015-12-05","晚餐","269","2两饭+1*麻辣香锅","upload/photo/2015-12-05/0cd8ef9d9e04dd6783d463f47a9d3c0f.jpg"
"562c5731","2015-12-06","早餐","0","没吃","upload/photo/2015-12-06/8bc3273fcffb8846a6dd72357d8c0635.png"
"562c5731","2015-12-06","午餐","350","2两饭+1*辣子鸡丁","upload/photo/2015-12-06/3450adffbdf2381421216f5118960269.jpg"
"562c5731","2015-12-06","晚餐","350","2两饭+1*辣子鸡丁","upload/photo/2015-12-06/ba9b6cec54c6f1fe328c13b7a7e6372e.jpg"
"562c5731","2015-12-07","早餐","267","4*煎饺","upload/photo/2015-12-07/e294cd50e14688da783f3bf32fcee219.jpg"
"562c5731","2015-12-07","午餐","785","2两饭+1*辣子鸡丁+1*笋子炒肉","upload/photo/2015-12-07/8745168ad5957bbb467699fe4ae3fd40.jpg"
"562c5731","2015-12-07","晚餐","440","2两饭+1*豆角+1*丸子+1*豆腐","upload/photo/2015-12-07/3d76de2e937a5ddc8706b396efd9f288.jpg"
"5683c896","2015-12-01","早餐","72","芋艿 酸奶","upload/photo/2015-12-01/43e8e6a7f992baaa2bc9889d930d59e9.jpg"
"5683c896","2015-12-01","午餐","640","生菜 豆皮 豆芽 藕片 培根 西兰花 麻辣香锅","upload/photo/2015-12-01/223cbe8c22c0941db289666266219a57.jpeg"
"5683c896","2015-12-01","晚餐","490","豆腐干 咖喱土豆鸡块 豇豆 米饭","upload/photo/2015-12-01/49e5cec52ca8b92cbc2cda24650705a1.jpeg"
"5683c896","2015-12-02","早餐","420","好吃到流泪有骨头汤的小馄饨 不太热的小笼包","upload/photo/2015-12-02/536f3b38365bde22731b51c11d6a6247.jpeg"
"5683c896","2015-12-02","午餐","820","猪肉豆腐汤 番茄炒蛋 炒莴笋 米饭","upload/photo/2015-12-02/467b6c80c2c304bbbbeb240b371f3260.jpeg"
"5683c896","2015-12-02","晚餐","924","猪排 蛋包饭 花枝丸 土豆泥 蓝莓芝士蛋糕","upload/photo/2015-12-02/17f4da232d60faef3db97db625a96f68.jpeg"
"5683c896","2015-12-03","午餐","590","山药 豇豆 糖醋鸡快 鱼香肉块 米饭","upload/photo/2015-12-03/2d00a5f153e8d205cb6fcf144eee52cd.jpeg"
"5683c896","2015-12-03","晚餐","445","粽子 香肠","upload/photo/2015-12-03/44e5bf3ce6bb99c79fe5b8ac0cf88c17.jpeg"
"5683c896","2015-12-04","午餐","930","麻辣香锅如图太腐败","upload/photo/2015-12-04/a0ece11ffc93d78b77dd070fe3725b30.jpeg"
"5683c896","2015-12-04","晚餐","910","小黄鱼 白菜炒蛋 莴笋","upload/photo/2015-12-04/af0fb1e5d9788a023b0f8eda9a2c5ad8.jpeg"
"5683c896","2015-12-05","午餐","1200","芋艿排骨汤 煮牛肉 白菜炒蛋 蒜苗肉片 河虾 炒菠菜 炒海虾 红烧小黄鱼","upload/photo/2015-12-05/4412471a2be770270bbdd26115c61e2a.jpeg"
"5683c896","2015-12-05","晚餐","1200","同中午 大胃王","upload/photo/2015-12-05/d41ebc53fed0112d463e341de684d600.jpeg"
"5683c896","2015-12-06","午餐","633","刀豆 香菇蘑菇笋尖 猪脚 白米虾 红烧带鱼","upload/photo/2015-12-06/0599da25f95ee3066e682d387fe88335.jpeg"
"5683c896","2015-12-06","晚餐","360","用里面的香菇蘑菇 和油面筋 煮的面～","upload/photo/2015-12-06/8aa42a556a22a95a88091e2ccbc9e749.jpeg"
"5683c896","2015-12-07","早餐","384","煎馄饨10个 白煮蛋2个 牛奶一杯","upload/photo/2015-12-07/a66305a5c641583b16bd95843ca8ce30.jpeg"
"5683c896","2015-12-07","午餐","432","蒜苗鸡丝藕片 口水鸡 炒花菜 米饭","upload/photo/2015-12-07/84acc33452ba5f3900e53119ad9cbd14.jpeg"
"5683c896","2015-12-07","晚餐","213","小碗燃面","upload/photo/2015-12-07/19fa0b11f6a4a17cf5ca3198e3158b96.jpeg"
"5683c896","2015-12-07","下午茶","128","奥利奥奶茶 芝士蛋挞","upload/photo/2015-12-07/d151b01897af8c00c0f5f59f1f03620a.jpeg"
"5683c896","2015-12-07","夜宵","1000","彩虹蛋糕","upload/photo/2015-12-07/d3a930f6e9cbe8e2326a717449fb01dc.jpeg"
"56dbac60","2015-12-01","早餐","429.6","巧克力棒","upload/photo/2015-12-01/9df9c429d8fc87fd22860a673ef075ff.jpeg"
"56dbac60","2015-12-01","午餐","330","豆角，黄瓜炒蛋","upload/photo/2015-12-01/4de22fecd6e4fe480797004ad084e6e1.jpeg"
"56dbac60","2015-12-01","晚餐","545","蛋炒饭，排骨冬瓜汤","upload/photo/2015-12-01/b0a25d4ed7653cc9492ef2e306069f68.jpeg"
"56dbac60","2015-12-02","早餐","325","","upload/photo/2015-12-02/14c167a68204eec379bfdfbb40b5936c.jpeg"
"56dbac60","2015-12-02","午餐","350","","upload/photo/2015-12-02/882a9d9cc07ee5ba70f8fc7dfde1ba4c.jpeg"
"56dbac60","2015-12-02","晚餐","394","","upload/photo/2015-12-02/9b47a513f30e2ce0f8d98c2938568ca2.jpeg"
"56dbac60","2015-12-03","早餐","325","稀饭，包子","upload/photo/2015-12-03/0eb8983f6356511cd4dca7680b71a780.jpeg"
"56dbac60","2015-12-03","午餐","475","海带，土豆烧肉","upload/photo/2015-12-03/c1a6a50ebe0849998e4f04af2e6a2d4a.jpeg"
"56dbac60","2015-12-03","晚餐","447","年糕烧鸡肉，青菜","upload/photo/2015-12-03/863f89536dc8664a92b32dfb578a3e07.jpeg"
"56dbac60","2015-12-04","早餐","325","稀饭，肉包","upload/photo/2015-12-04/1ec4e175db722cb397d7e162b00660da.jpeg"
"56dbac60","2015-12-04","午餐","398","西红柿炒鸡蛋，西葫芦炒肉","upload/photo/2015-12-04/aab03331359ef7447e2523bef2a9292b.jpeg"
"56dbac60","2015-12-04","晚餐","375","年糕烧肉，莴笋","upload/photo/2015-12-04/3dcf671f877e7e8fe9c10550ef0fbd5a.jpeg"
"56dbac60","2015-12-05","早餐","301","稀饭，鸡蛋，烧麦","upload/photo/2015-12-05/d17a434c0f4c88281bca95c8c663c596.jpeg"
"56dbac60","2015-12-05","午餐","511","猪脚黄豆，青菜","upload/photo/2015-12-05/0013ed8e899ec11ddaae9ddafe88d420.jpeg"
"56dbac60","2015-12-05","晚餐","407","土豆烧鸡，包菜","upload/photo/2015-12-05/375d7f02acea1eaa33a47801f7dd189f.jpeg"
"56dbac60","2015-12-06","早餐","301","稀饭，鸡蛋，烧麦","upload/photo/2015-12-06/f6ffb156f66bfdbf313418cbb854b09a.jpeg"
"56dbac60","2015-12-06","午餐","409","土豆烧鸡，花菜","upload/photo/2015-12-06/4b2e6362ff95bcc7ddbda803d16886ee.jpeg"
"56dbac60","2015-12-06","晚餐","403","青菜，包菜，莴笋炒肉","upload/photo/2015-12-06/9a0b4349cda67f61b145f2a6b0def437.jpeg"
"56dbac60","2015-12-07","早餐","325","稀饭，肉包","upload/photo/2015-12-07/7200fb6b2422f42c0f2a5b46de6b3be5.jpeg"
"56dbac60","2015-12-07","午餐","424","豆芽，酱干鸡肉","upload/photo/2015-12-07/9af46a893e75edbe19366bc16cc65bf0.jpeg"
"56dbac60","2015-12-07","晚餐","447","年糕烧肉，青菜","upload/photo/2015-12-07/3d18cee60899815fff2af9f43ae69fa5.jpeg"
"57d746d9","2015-12-01","早餐","340.5","包子","upload/photo/2015-12-01/90c0f3283cea4d73d773327320760db0.jpeg"
"57d746d9","2015-12-01","午餐","100","宜宾燃面","upload/photo/2015-12-01/5fcae315fd12a53a494fb6f0b816aaeb.jpg"
"57d746d9","2015-12-01","晚餐","344","脆皮鸡饭","upload/photo/2015-12-01/bd79725c7ac4073a3b3c02adbb3161e8.jpg"
"57d746d9","2015-12-02","早餐","0","未吃","upload/photo/2015-12-02/bf6ca4a40fb8ff7c1ece990c04d85734.jpg"
"57d746d9","2015-12-02","午餐","419","","upload/photo/2015-12-02/3af253f5e4addd1a80731466de99ef4a.jpg"
"57d746d9","2015-12-02","晚餐","876","汉堡","upload/photo/2015-12-02/114caf136b2dcf67aec86adb798e21d1.jpg"
"57d746d9","2015-12-03","早餐","0","未吃","upload/photo/2015-12-03/a7c5a49c13761334fd098f4f401ee6fc.jpg"
"57d746d9","2015-12-03","午餐","925","盒饭","upload/photo/2015-12-03/3e5db08ccc4da1ee4865f5fa32c25ce1.png"
"57d746d9","2015-12-03","晚餐","468","照烧鸡饭","upload/photo/2015-12-03/644fca17e2130c5e8fdbcff9764786dd.jpg"
"57d746d9","2015-12-04","早餐","361","包子豆浆","upload/photo/2015-12-04/8d05e6218899b885bc9371a1c568913b.jpg"
"57d746d9","2015-12-04","午餐","903","","upload/photo/2015-12-04/35340271dbbb49c8f3976f8d594983c5.jpg"
"57d746d9","2015-12-04","晚餐","843","外卖","upload/photo/2015-12-04/4a2739d830c2d6ecd7f16cbb301ec98b.jpg"
"57d746d9","2015-12-05","早餐","0","未吃","upload/photo/2015-12-05/d70004671211966c5e173c93932eeb10.jpg"
"57d746d9","2015-12-05","午餐","476.25","肥牛猪排双拼饭","upload/photo/2015-12-05/16b7a05f6f63f1fc7be6dcd5487094a9.jpg"
"57d746d9","2015-12-05","晚餐","81","皮蛋瘦肉粥","upload/photo/2015-12-05/ca9893f4c36b6379a836562ee8f0e59f.jpg"
"57d746d9","2015-12-06","早餐","0","未吃","upload/photo/2015-12-06/aa9eb256e0568ac1ebcc74055e7a160c.jpg"
"57d746d9","2015-12-06","午餐","159","麻辣烫","upload/photo/2015-12-06/c494243373ba0cd95de8ff9519ca4f79.jpg"
"57d746d9","2015-12-06","晚餐","81","皮蛋瘦肉粥","upload/photo/2015-12-06/75ecde8bee1d9c4da5a1ec78c6e94aab.jpg"
"57d746d9","2015-12-07","早餐","0","未吃","upload/photo/2015-12-07/1f62a0fc36b50104bcc79df029b7de0d.jpg"
"57d746d9","2015-12-07","午餐","81","皮蛋瘦肉粥","upload/photo/2015-12-07/59d7421904646ba5465c4cc9d6f10a04.jpg"
"57d746d9","2015-12-07","晚餐","843","盒饭","upload/photo/2015-12-07/1e71eec93e7cfda36dc7d757d79712b1.jpg"
"5c28efe9","2015-12-01","早餐","0","无","upload/photo/2015-12-01/62c29c63dda10c0a9ab591f6a8f6dd32.jpg"
"5c28efe9","2015-12-01","午餐","608","盖饭","upload/photo/2015-12-01/2f5cd224b6071a8f314d4f2e9f75e5a5.jpg"
"5c28efe9","2015-12-01","晚餐","484","粥，面，蒸饺","upload/photo/2015-12-01/f8c50c4f16663dc4407e7fe6fad9850d.jpg"
"5c28efe9","2015-12-01","夜宵","0","无","upload/photo/2015-12-01/e6757c77ff9ccbf487a156bd8c4076bc.jpg"
"5c28efe9","2015-12-02","早餐","0","无","upload/photo/2015-12-02/af36aa4a540cd64ae3403345f75b2601.jpg"
"5c28efe9","2015-12-02","午餐","312","需要做实验所以时间较紧买的面包","upload/photo/2015-12-02/2b6420443cf7933494c01f5964a05427.jpg"
"5c28efe9","2015-12-02","晚餐","312","晚上有机考所以还是面包","upload/photo/2015-12-02/f11f2c44973f183825b0950e2ff15b7d.jpg"
"5c28efe9","2015-12-03","早餐","0","无","upload/photo/2015-12-03/9a212722592eb14225c478177754ebd9.jpg"
"5c28efe9","2015-12-03","午餐","1032","盘餐","upload/photo/2015-12-03/5de334dc40d25c23e046d0c782354da7.jpg"
"5c28efe9","2015-12-03","晚餐","366","面","upload/photo/2015-12-03/d6578c1b4b09456cf87e249c45d7c19f.jpg"
"5c28efe9","2015-12-04","早餐","0","无","upload/photo/2015-12-04/9491bd1c1532d8507e087a481db5f70d.jpg"
"5c28efe9","2015-12-04","午餐","1032","盘餐","upload/photo/2015-12-04/807b6838de7cdf22007c7ed56e7232d2.jpg"
"5c28efe9","2015-12-04","晚餐","751.5","盘餐","upload/photo/2015-12-04/3f919b88e55d26db571e12340923b5f3.jpg"
"5c28efe9","2015-12-05","早餐","0","无","upload/photo/2015-12-05/bd1c0887f2f2f7ab63e0d835a8e05c13.jpg"
"5c28efe9","2015-12-05","晚餐","1032","盘餐","upload/photo/2015-12-05/e86d304bb66adf0087800a0c9d902976.jpg"
"5c28efe9","2015-12-06","早餐","0","无","upload/photo/2015-12-06/8489bcd1f2754c52e21c5a66fad0d2f0.jpg"
"5c28efe9","2015-12-06","午餐","1032","盘餐","upload/photo/2015-12-06/9a94149b802c33355b887050a7d2af62.jpg"
"5c28efe9","2015-12-06","晚餐","751.5","盘餐","upload/photo/2015-12-06/db26bf49d7f1f1a078e54450cb121ee9.jpg"
"5c28efe9","2015-12-07","早餐","0","无","upload/photo/2015-12-07/90e00cdfae85d364d7211ce9e9b11799.jpg"
"5c28efe9","2015-12-07","午餐","1032","盘餐","upload/photo/2015-12-07/f328bc9ab66d654a59141ff3b56a9afe.jpg"
"5c28efe9","2015-12-07","晚餐","318","面","upload/photo/2015-12-07/0c6913f80f610d900ea9a62fb3f539a8.jpg"
"5c6c5ff2","2015-12-01","早餐","30","紫米粥","upload/photo/2015-12-01/3cb8aeb7f307761e9b9569935220debe.jpg"
"5c6c5ff2","2015-12-01","早餐","177","蔥油拌面","upload/photo/2015-12-01/938c2bc3683f2bfe8d1b54988c3d9d2c.jpeg"
"5c6c5ff2","2015-12-01","午餐","340","雞排肥牛雙拼飯","upload/photo/2015-12-01/6ebdc4a9677250cc82f439ff48a9adff.jpeg"
"5c6c5ff2","2015-12-01","晚餐","225","西式爆魚飯","upload/photo/2015-12-01/a805c4fc8756277056f5e5ac9634a19f.jpeg"
"5c6c5ff2","2015-12-01","夜宵","447","康師傅鮮蝦魚板麵","upload/photo/2015-12-01/7f5d641526d2a7758f065883ef0fb805.jpeg"
"5c6c5ff2","2015-12-02","早餐","253.5","三明治夾冰淇淋","upload/photo/2015-12-02/53bbc4312eb121b5fc49fb3bfb328ffb.jpeg"
"5c6c5ff2","2015-12-02","午餐","351","一樣是三明治","upload/photo/2015-12-02/75f2b44f07dbe80500ebe157446c28d8.jpeg"
"5c6c5ff2","2015-12-02","晚餐","416","雞塊飯","upload/photo/2015-12-02/0d61629ad57bb4dc9f9df524a55a151a.jpeg"
"5c6c5ff2","2015-12-03","早餐","140","冰淇淋三明治","upload/photo/2015-12-03/f12bc5e446a0202236864457c8636254.jpg"
"5c6c5ff2","2015-12-03","午餐","360","雞塊餐","upload/photo/2015-12-03/07fe32b72f96c3998fded99934d3c003.jpg"
"5c6c5ff2","2015-12-03","晚餐","209","水果餐","upload/photo/2015-12-03/dc130746372ad5153bd8bff0003d645d.jpg"
"5c6c5ff2","2015-12-03","其他","220","拿鐵","upload/photo/2015-12-03/203fe03dbd951df72dc7763b509540bb.jpg"
"5c6c5ff2","2015-12-04","早餐","152","生菜三明治","upload/photo/2015-12-04/b434d1bfa5c5f3c706571ff5809497cc.jpg"
"5c6c5ff2","2015-12-04","晚餐","278","吐司","upload/photo/2015-12-04/f72aea5303bb540f5f0ad0f9587829db.jpeg"
"5c6c5ff2","2015-12-05","早餐","192.5","紅茶拿鐵","upload/photo/2015-12-05/bdcbf0ca22111b08a14173c6a8b4072a.jpg"
"5c6c5ff2","2015-12-05","晚餐","526.9","香菇雞麵","upload/photo/2015-12-05/fed75dfa059ac88c3c865b106f219a70.jpeg"
"5c6c5ff2","2015-12-06","早餐","546","吐司*5片","upload/photo/2015-12-06/458265f9da1d0aebfc555c26b0ada889.jpeg"
"5c6c5ff2","2015-12-06","午餐","453","麻辣脆皮雞飯","upload/photo/2015-12-06/48301bf546361060d96a2f15d3ac2c7f.jpeg"
"5c6c5ff2","2015-12-07","午餐","206","燒肉飯","upload/photo/2015-12-07/7f34cc8424abbe04d98caa993c2ccf95.jpg"
"5c6c5ff2","2015-12-07","其他","189","蛋糕","upload/photo/2015-12-07/9aaa4f7cca51be04f381c00a07381527.jpg"
"5c6c5ff2","2015-12-08","早餐","359","紫米粥，豆漿，五個生煎，饅頭","upload/photo/2015-12-08/53af5a8e1bd32bab93f25044f5545d29.jpg"
"5d6521b0","2015-12-01","早餐","410","蛋糕","upload/photo/2015-12-01/34322d4b4a454eb05edddc7635428dc7.jpg"
"5d6521b0","2015-12-02","早餐","120","奶茶","upload/photo/2015-12-02/94c0a8df30974fbbccc41b5d44d66544.jpg"
"5d6521b0","2015-12-02","午餐","1206","盖浇饭","upload/photo/2015-12-02/9bba68e38831b99ecbf48dc7c622fbbb.jpg"
"5d6521b0","2015-12-02","晚餐","421","面","upload/photo/2015-12-02/bf6fe008841d47b6e927ffd27145f220.jpg"
"5d6521b0","2015-12-03","午餐","712","牛柳乌冬面","upload/photo/2015-12-03/68bc5b6808b27d64248943d2c16eae9c.jpg"
"5d6521b0","2015-12-03","晚餐","719.5","牛肉跑蛋饭","upload/photo/2015-12-03/861082b93cb246b685108895de3df91f.jpg"
"5d6521b0","2015-12-04","晚餐","901","跑蛋饭 没吃早饭午饭...","upload/photo/2015-12-04/3221bd9765f8d8e6804399ab164adbae.jpg"
"5d6521b0","2015-12-05","午餐","647","类似早餐...","upload/photo/2015-12-05/017449712ce1fb18c68bd9b7274ebf97.jpg"
"5d6521b0","2015-12-06","午餐","889","土司","upload/photo/2015-12-06/b32952f05266bf5b739ba5f9ef2e6dad.jpg"
"5d6521b0","2015-12-06","晚餐","924","燃面","upload/photo/2015-12-06/0cd630b5c854d477c271d1ec0482e656.jpg"
"5d6521b0","2015-12-07","晚餐","1162","烤鸭饭","upload/photo/2015-12-07/cc1b6e8556fbf430cf6c9eb1d48a1e43.jpg"
"5f6d6748","2015-12-01","早餐","0","没吃","upload/photo/2015-12-01/91cea04b05260ba02d21223df1d421a0.jpeg"
"5f6d6748","2015-12-01","午餐","0","沙拉鸡排套餐","upload/photo/2015-12-01/a200b2e87edeefab493461367016fe77.jpeg"
"5f6d6748","2015-12-01","晚餐","0","没吃晚饭 喝了瓶咖啡 250ml","upload/photo/2015-12-01/1688752fe87ee96d216c5e4982662dbe.jpeg"
"5f6d6748","2015-12-02","早餐","0","依旧没吃","upload/photo/2015-12-02/6197227b107868b86ddff2a8201ab7c8.jpeg"
"5f6d6748","2015-12-02","午餐","0","外卖 卤肉饭 炸鸡柳","upload/photo/2015-12-02/8485286d6e98379af20265b363245d39.jpeg"
"5f6d6748","2015-12-02","晚餐","0","食堂","upload/photo/2015-12-02/6ce9fd70dc218dcc0a11ccede0d919e1.jpeg"
"5f6d6748","2015-12-03","早餐","0","面包和饮料","upload/photo/2015-12-03/69085bab54d75376ce7a56b65a14a383.jpeg"
"5f6d6748","2015-12-03","午餐","0","泡面 奶茶","upload/photo/2015-12-03/2f8466a83a5a318066d3b9e890905031.jpeg"
"5f6d6748","2015-12-03","晚餐","0","今天没吃晚饭","upload/photo/2015-12-03/2aaaab409fc6048c256a8e5d8b419b23.jpeg"
"5f6d6748","2015-12-04","早餐","0","没吃- -","upload/photo/2015-12-04/8ccfb16ab3baa6889607cdb5c6f7d159.jpg"
"5f6d6748","2015-12-04","午餐","374","一碗炒饭","upload/photo/2015-12-04/20b84a1ee61dee9f4a2341a6d82b966d.jpg"
"5f6d6748","2015-12-04","晚餐","0","一份盐酥鸡，一份甘梅地瓜","upload/photo/2015-12-04/68e58e2a06c1e0c9b895d7c95041dd20.jpg"
"5f6d6748","2015-12-05","早餐","0","没吃- -","upload/photo/2015-12-05/699717029d0b17773190af07ed844df9.jpg"
"5f6d6748","2015-12-05","午餐","0","一根火腿肠 一瓶牛奶","upload/photo/2015-12-05/849544049d5fa3b945b8ec1f5fbbd15a.jpg"
"5f6d6748","2015-12-05","晚餐","0","香锅（大概吃了70元）","upload/photo/2015-12-05/99e5330f1dd10a6ab135491db7ffd508.jpg"
"5f6d6748","2015-12-06","午餐","0","","upload/photo/2015-12-06/7491b813937fb2d4efcf2f513d3896c0.jpeg"
"5f6d6748","2015-12-06","晚餐","0","韩料，几块香甜鸡翅，一份鱿鱼五花肉盖饭","upload/photo/2015-12-06/a8d72dbd2001903ae94921034eb68807.jpeg"
"5f6d6748","2015-12-07","晚餐","0","毛湘土菜馆","upload/photo/2015-12-07/1d3006b9f55e829d219c09c5eacd8297.jpeg"
"61801200","2015-12-01","早餐","463","黑米粥、双梅派、香蕉","upload/photo/2015-12-01/34d7a34dbb930d076d677ad5585821ba.jpg"
"61801200","2015-12-01","午餐","0","没有呢哈哈哈哈","upload/photo/2015-12-01/4359e1bd22257a8b341f4af23a88818e.jpeg"
"61801200","2015-12-01","晚餐","318","杂粮糊糊，苹果","upload/photo/2015-12-01/a0438cf630484c4a13af0fb7beff841f.jpeg"
"61801200","2015-12-02","早餐","410","牛奶、双梅派","upload/photo/2015-12-02/8b22e9dbeb8089e1bd4f471361923c86.jpg"
"61801200","2015-12-02","午餐","984","千页豆腐、米饭、绿豆粥","upload/photo/2015-12-02/059740d723f54a12eb2fb637bfd1ad07.jpg"
"61801200","2015-12-02","晚餐","764","宜宾燃面","upload/photo/2015-12-02/a6a80f636da1189dad23522e310fd2f0.png"
"61801200","2015-12-02","夜宵","83","苹果","upload/photo/2015-12-02/5c47950ec9c559e8c01e7eeb556b2e5a.jpg"
"61801200","2015-12-03","早餐","1013","小笼包、酒酿圆子","upload/photo/2015-12-03/868d120df86aafee374c4a78e4efb284.jpg"
"61801200","2015-12-03","晚餐","724","菜，饭","upload/photo/2015-12-03/4f4c3380997b6d08f2999beaec74730f.jpeg"
"61801200","2015-12-03","夜宵","232","酸奶","upload/photo/2015-12-03/42226d1c3a41784849d7667c102054ef.jpg"
"61801200","2015-12-04","早餐","516","饼、粥","upload/photo/2015-12-04/1bd4617fec1bb7965a9a6f8b3a4fc3df.jpg"
"61801200","2015-12-04","午餐","611","卤肉饭","upload/photo/2015-12-04/90e492c38188cadb9ab95263110e689d.png"
"61801200","2015-12-04","晚餐","628","意面","upload/photo/2015-12-04/6b828927a226d534815c0dd379769d7c.jpg"
"61801200","2015-12-05","早餐","516","粥，饼","upload/photo/2015-12-05/14e2b2fe740bfc910342473467fdf52a.jpeg"
"61801200","2015-12-05","午餐","611","卤肉饭","upload/photo/2015-12-05/a2604ce01218e3fd8ffbd23d0bf4fba3.jpeg"
"61801200","2015-12-05","晚餐","628","意面","upload/photo/2015-12-05/681982adc04f49613e13422f8409166f.jpeg"
"61801200","2015-12-08","午餐","1773","寿司","upload/photo/2015-12-08/a39bc8a6f0ebaf76c17e62a9234a5a78.jpeg"
